"date","consumption_real","consumption_nominal","consumption_deflator","gross_disposable_income","final_consumption_hh","currency_deposits","equities","superannuation","household_debt","housing_wealth","housing_loan_flow","house_price_index","working_age_population","unemployment_rate","gross_disposable_income_billions","final_consumption_hh_billions","illiquid_financial_wealth","liquid_assets","net_liquid_assets","final_consumption_hh_sa","annualised_income","real_gdi","real_consumption_per_working_age","real_gdi_per_working_age","real_housing_wealth","real_illiquid_financial_wealth","real_household_debt","consumption_income_ratio","housing_wealth_income_ratio","illiquid_financial_income_ratio","liquid_assets_income_ratio","net_liquid_assets_income_ratio","debt_income_ratio","lcons","lgdi","lperm_income","permanent_income_per_working_age","disposable_permanent_income_ratio","log_disposable_permanent_income_ratio","lcons_perm_income_ratio","credit_conditions_index","long_run_fitted_ratio","ecm_residual","ecm_fitted","d_lcons_actual"
1993-09-01,132041,65409,49.5368862701737,75143,65409,170.1,148.2,249,206.1,907.9,NA,30.7704829408026,13780512,10.7413776,75.143,65.409,397.2,170.1,-36,65409,300.572,151691.003730373,0.0095817194600607,0.0110076464307258,1832.77567154367,801.826739439527,416.053602715223,0.870460322318779,3.02057410537242,1.32148037741373,0.565920977336545,-0.119771635415142,0.685692612751687,-4.64789821875604,-4.50916511760879,-4.51851729667136,0.010905180835376,1.00939604733719,0.00935217906257169,-0.129380922084681,NA,-0.118462427832629,-0.0109184942520516,0.0155439148724538,-0.00520644107533563
1993-12-01,134289,66777,49.7263364832563,76298,66777,175,157.7,258.3,212.4,933.6,NA,31.0569865063594,13812920,10.7577522,76.298,66.777,416,175,-37.4,66777,305.192,153435.795588301,0.00972198492425932,0.0111081361209868,1877.47593333034,836.578822049508,427.137840873355,0.875212980681014,3.05905790453223,1.36307635848908,0.573409525806705,-0.122545807229547,0.695955333036253,-4.63336547104313,-4.50007745529264,-4.51796410143,0.0109112151984569,1.01804757022461,0.017886646137355,-0.115401369613134,NA,-0.121760511224349,0.00635914161121438,0.00510991493657961,0.0145327477129076
1994-03-01,135129,67288,49.7953807102842,78122,67288,177.2,157.9,257.2,218.7,967.5,NA,31.4007907850276,13862879,10.3540845,78.122,67.288,415.1,177.2,-41.5,67288,312.488,156886.038194032,0.00974754233950971,0.0113169882095942,1942.95130632505,833.611459695637,439.197365057663,0.861319474667827,3.09611889096541,1.32837100944676,0.567061775172167,-0.132805099715829,0.699866874887996,-4.63074009348939,-4.48145030083026,-4.51686868741201,0.010923174045287,1.03605308884345,0.0354183865817479,-0.113871406077382,NA,-0.117265279734441,0.00339387365705857,0.00977974903826846,0.00262537755374481
1994-06-01,135863,68031,50.0732355387412,80058,68031,179.4,157.3,258.7,227.9,980.8,NA,31.7732454202514,13893032,9.8186748,80.058,68.031,416,179.4,-48.5,68031,320.232,159881.819376461,0.00977921881990915,0.0115080580953431,1958.73102556188,830.783142978936,455.133361261778,0.8497714157236,3.06277948487347,1.29905818281746,0.560218841340028,-0.151452696794824,0.711671538134852,-4.62749567339052,-4.46470778504844,-4.5153038603411,0.0109402803044113,1.05189791990091,0.0505960752926562,-0.112191813049423,NA,-0.110047283070108,-0.00214452997931565,0.0180632336280727,0.00324442009886461
1994-09-01,138442,69624,50.2910966325248,79971,69624,181.1,157.5,263.4,235,1003.4,NA,32.260301481698,13938197,9.3538381,79.971,69.624,420.9,181.1,-53.9,69624,319.884,159016.218286798,0.00993256157880392,0.011408664857212,1995.18417212455,836.927464667356,467.27953004711,0.870615598154331,3.13676207625264,1.31578947368421,0.566142726738443,-0.168498580735517,0.734641307473959,-4.61193687056618,-4.47338213709852,-4.51404620864382,0.010954048022187,1.04150217655649,0.0406640715453053,-0.0978906619223565,NA,-0.106754221361243,0.00886355943888605,0.021176515799892,0.0155588028243443
1994-12-01,139217,70344,50.5283119159298,81371,70344,184,153.8,264.1,242.2,1014.7,NA,32.1170496989196,13969676,8.9360026,81.371,70.344,417.9,184,-58.2,70344,325.484,161040.408663141,0.0099656570417238,0.0115278556684594,2008.18108012055,827.061075571477,479.335229728193,0.864484890194295,3.11751115262194,1.28393407970899,0.565311966179597,-0.17881063278072,0.744122598960318,-4.60861039254631,-4.46298894044836,-4.51251449059796,0.0109708393917568,1.05077243926487,0.0495255501496024,-0.0960959019483472,NA,-0.103879439620413,0.00778353767206538,0.0104194110665939,0.00332647801987385
1995-03-01,140813,71664,50.8930283425536,82290,71664,184.6,156.1,267.9,248.3,1013.7,NA,32.4322036210321,14023783,8.6172372,82.29,71.664,424,184.6,-63.7,71664,329.16,161692.087659076,0.0100410138976052,0.0115298480915653,1991.82487860013,833.120004465282,487.886078086627,0.870871308786001,3.07965730951513,1.28812735447807,0.560821484992101,-0.193522906793049,0.75434439178515,-4.60107718400002,-4.46281611984735,-4.51102353947544,0.010987208576858,1.04938829648235,0.0482074196280937,-0.0900536445245841,NA,-0.0976277343523329,0.0075740898277488,0.0125524179054588,0.00753320854628114
1995-06-01,142565,73328,51.4347841335531,82779,73328,185.3,157.9,278.3,255.6,1028.1,NA,32.2030007685867,14070466,8.352785,82.779,73.328,436.2,185.3,-70.3,73328,331.116,160939.72472998,0.0101322159479295,0.0114381232810612,1998.84186804495,848.064218306786,496.939968361335,0.885828531390812,3.10495415503932,1.31736309933679,0.559622609599053,-0.212312301429106,0.771934911028159,-4.5920352336145,-4.47080335534626,-4.50981693395156,0.0110004738047581,1.03978460237902,0.0390135786053083,-0.0822182996629319,NA,-0.0912098586946865,0.00899155903175453,0.0121651334865661,0.00904195038552835
1995-09-01,142937,74135,51.8655071814855,84640,74135,190,163.3,285.8,261.3,1020.9,NA,32.260301481698,14120071,8.3625451,84.64,74.135,449.1,190,-71.3,74135,338.56,163191.308828489,0.0101229660955671,0.011557400017924,1968.36019828691,865.893393134147,503.8030363526,0.875886105860114,3.01541824196597,1.32650047258979,0.561200378071834,-0.210597826086957,0.77179820415879,-4.59294856561868,-4.46042935297868,-4.50833530652238,0.0110167844886758,1.04907198918196,0.0479059535436992,-0.0846132590963009,NA,-0.093087145336303,0.00847388624000208,-0.00217470614074351,-0.000913332004182088
1995-12-01,144519,75223,52.0505954234391,85955,75223,195.5,166.8,293.1,270.2,1020.9,NA,32.2030007685867,14171767,8.144584,85.955,75.223,459.9,195.5,-74.7,75223,343.82,165137.40006381,0.0101976697754063,0.0116525624549014,1961.36084841073,883.563379551467,519.110296053069,0.875143970682334,2.96928625443546,1.3376185213193,0.568611482752603,-0.217264847885521,0.785876330638125,-4.5855960381829,-4.45222916994617,-4.50665212242509,0.0110353433797639,1.05593111640452,0.0544229524789204,-0.0789439157578142,NA,-0.0948228589179905,0.0158789431601763,0.0088370138130878,0.0073525274357733
1996-03-01,145821,76331,52.3456840921404,87161,76331,197.8,165.1,299,276.7,1038.3,NA,32.1457000554753,14225691,8.4212333,87.161,76.331,464.1,197.8,-78.9,76331,348.644,166510.384784688,0.0102505389720612,0.0117049066217372,1983.54461883114,886.606046036342,528.601363797147,0.875747180505042,2.9781094755682,1.3311572836475,0.567340897878638,-0.226305342985968,0.793646240864607,-4.58042499214002,-4.44774715570994,-4.50488497342364,0.0110548617166236,1.05880172197325,0.0571378177136985,-0.0755400187163877,NA,-0.0927055332748765,0.0171655145584888,-0.00777575518714702,0.00517104604288132
1996-06-01,146735,77113,52.5525607387467,88743,77113,198,167.8,308.7,287.1,1065,NA,32.5468050472548,14271160,8.2544902,88.743,77.113,476.5,198,-89.1,77113,354.972,168865.225124168,0.0102819252254197,0.0118326208327962,2026.54254146512,906.711287331578,546.310200614682,0.868947409936558,3.00023663838275,1.34235939736092,0.55779047361482,-0.251005713126669,0.80879618674149,-4.57736775775227,-4.43689508429464,-4.50284527674977,0.0110774332930563,1.06817351274084,0.065950192455122,-0.0745224810025045,NA,-0.0828790257116569,0.00835654470915238,0.00514757400985455,0.00305723438775285
1996-09-01,146976,77335,52.617434138907,89484,77335,199,173.9,319.8,292.2,1076.3,NA,32.6614064734776,14321166,8.5760688,89.484,77.335,493.7,199,-93.2,77335,357.936,170065.305282214,0.0102628515024545,0.0118751018794289,2045.51973621258,938.282164608521,555.329245490399,0.864232711993206,3.00696213848286,1.37929685753878,0.555965312234589,-0.260381744222431,0.81634705645702,-4.57922455363746,-4.4333113497779,-4.50075925894061,0.0111005651345138,1.06977453269536,0.0674479091627074,-0.0784652946968469,NA,-0.0804095596900421,0.00194426499319521,-0.00651571833498099,-0.00185679588518717
1996-12-01,148086,78343,52.903718109747,91061,78343,207.5,181.9,330.9,300.2,1133.8,NA,32.7473575431446,14365039,8.630779,91.061,78.343,512.8,207.5,-92.7,78343,364.244,172125.898242345,0.0103087781383677,0.0119822785195602,2143.13859310979,969.308053048773,567.445939011782,0.860335379580721,3.11274859709426,1.40784748684947,0.56967307628952,-0.254499730949583,0.824172807239103,-4.57475950025887,-4.42432651075996,-4.49846627649519,0.0111260477399198,1.076957316709,0.074139765735227,-0.0762932237636811,NA,-0.0884668432988494,0.0121736195351683,0.000725744135750005,0.00446505337858483
1997-03-01,149556,79490,53.1506592848164,92156,79490,209,183.8,336.4,306.3,1149.2,NA,33.0338611087014,14422371,8.592477,92.156,79.49,520.2,209,-97.3,79490,368.624,173386.372323563,0.0103697235357487,0.0120220435546668,2162.15568247578,978.727276386967,576.286360548497,0.862559138851513,3.11753982377707,1.41119406224228,0.566973392942402,-0.263954598723903,0.830927991666305,-4.56886491710103,-4.42101335145817,-4.49614268874408,0.011151930146543,1.07802357051111,0.0751293372859063,-0.0727222283569482,NA,-0.0849604683033769,0.0122382399464287,0.00233103458420207,0.00589458315784341
1997-06-01,152049,80830,53.1604943143329,93595,80830,209.4,192.5,359.9,316.7,1190.3,NA,33.4636164570367,14455438,8.3311839,93.595,80.83,552.4,209.4,-107.3,80830,374.38,176061.192069776,0.0105184637089516,0.0121795819725266,2239.06872077199,1039.11750092787,595.743143634789,0.863614509322079,3.17938992467546,1.4755061702014,0.559324750253753,-0.286607190555051,0.845931940808804,-4.55462311760752,-4.40799433809998,-4.49349823822476,0.01118145990179,1.08926580960835,0.0855039001247766,-0.0611248793827626,NA,-0.0764433521728743,0.0153184727901117,0.00814292574508248,0.014241799493508
1997-09-01,154341,82256,53.2949767074206,94416,82256,214.2,199.5,374.5,323.4,1232.4,NA,34.065273944706,14497747,8.0676706,94.416,82.256,574,214.2,-109.2,82256,377.664,177157.409258899,0.0106458610430986,0.0122196510436345,2312.41305679829,1077.02458179343,606.811410717759,0.871208269784782,3.26321809862735,1.51986951364176,0.567170818505338,-0.28914590747331,0.856316725978648,-4.54258409681548,-4.40470988181381,-4.49083458753243,0.011211283106866,1.08994224186088,0.0861247057186185,-0.051749509283046,NA,-0.0788237741389891,0.0270742648559431,0.00583446064171853,0.0120390207920451
1997-12-01,156500,83803,53.5482428115016,95030,83803,217.6,198.4,383.3,336.8,1220.1,NA,34.7242321454867,14538122,7.9105709,95.03,83.803,581.7,217.6,-119.2,83803,380.12,177466.140830281,0.0107648016710824,0.0122069508585965,2278.50613939835,1086.310155961,628.965550159302,0.881858360517731,3.20977586025466,1.53030621908871,0.572450805008945,-0.313585183626223,0.886035988635168,-4.53147357182996,-4.40574974697666,-4.48828204231576,0.0112399369685141,1.08603374670082,0.0825322953390986,-0.0431915295142025,NA,-0.0744528064451073,0.0312612769309049,0.00378835110285768,0.0111105249855168
1998-03-01,156949,84516,53.8493395943905,94679,84516,215.8,212.7,392.3,346.6,1229.4,NA,35.5837428421572,14599647,7.8836552,94.679,84.516,605,215.8,-130.8,84516,378.716,175822.026255384,0.0107501914258612,0.0120428957121623,2283.03635524634,1123.50495764116,643.647633584173,0.892658350848657,3.24623200498527,1.59750314219626,0.569820129067692,-0.345377538841771,0.915197667909463,-4.53283171751015,-4.41928036036411,-4.48621199185721,0.0112632283039925,1.06922237453834,0.0669316314930946,-0.0466197256529464,NA,-0.064025193702647,0.0174054680497006,0.00155208939977664,-0.00135814568019477
1998-06-01,159469,86172,54.036834745311,95591,86172,216.9,225.3,404.2,357.2,1260.2,NA,36.3573024691606,14633856,7.8323035,95.591,86.172,629.5,216.9,-140.3,86172,382.364,176899.702676043,0.0108972645350617,0.0120883861831115,2332.11291138653,1164.94610198208,661.030576057188,0.901465619148246,3.29581236727307,1.64633699825297,0.567260516157379,-0.366927848856064,0.934188365013443,-4.51924348132887,-4.41551010687877,-4.48409093530785,0.0112871436020374,1.07098718766451,0.0685808284290816,-0.0351525460210187,NA,-0.0575975509068441,0.0224450048858254,0.0028614286022298,0.0135882361812811
1998-09-01,162633,87938,54.071436916247,97746,87938,220.1,230.2,408.5,365.5,1290,NA,36.3573024691606,14680042,7.6336776,97.746,87.938,638.7,220.1,-145.4,87938,390.984,180771.966817531,0.0110785105383213,0.0123141314457772,2385.73278901044,1181.21514134959,675.957623552958,0.899658298037771,3.2993677490639,1.63357068319931,0.562938636875166,-0.371882225359606,0.934820862234772,-4.50274803464858,-4.39700777805137,-4.48147844059016,0.0113166697567438,1.08814092047168,0.0844706625387888,-0.0212695940584231,NA,-0.0555031065218228,0.0342335124633997,0.00000866003096160195,0.01649544668029
1998-12-01,164167,88886,54.1436464088398,96847,88886,225,255,420.7,377.5,1308.4,NA,36.9589599568299,14726138,7.1837817,96.847,88.886,675.7,225,-152.5,88886,387.388,178870.479591837,0.0111480009218982,0.0121464622694583,2416.53469387755,1247.97653061225,697.219387755102,0.917798176505209,3.37749233326794,1.74424607886667,0.58081303499334,-0.393662168162153,0.974475203155493,-4.49649508666615,-4.41071732283215,-4.47935560705742,0.0113407186796812,1.07104872385387,0.0686382842252682,-0.0171394796087334,NA,-0.055730800251474,0.0385913206427406,0.0126493048942643,0.00625294798243026
1999-03-01,167145,90633,54.2241766131203,98010,90633,226.6,264.2,435.9,386.2,1367,NA,37.6179181576106,14787675,7.0128351,98.01,90.633,700.1,226.6,-159.6,90633,392.04,180749.632584158,0.011302993878348,0.0122229919567585,2521.01568964947,1291.12149548178,712.228426731985,0.924732170186715,3.4868890929497,1.78578716457504,0.578002244668911,-0.407101316192225,0.985103560861136,-4.48268764336902,-4.40443651422875,-4.47710803427256,0.0113662364361118,1.07537723902388,0.0726715200438077,-0.00557960909645772,NA,-0.0512201464067146,0.0456405373102568,-0.00112693060271229,0.0138074432971358
1999-06-01,168204,91708,54.5218900858481,102117,91708,223.8,265,461.6,401.3,1380.3,NA,38.4774288542811,14826586,6.6532679,102.117,91.708,726.6,223.8,-177.5,91708,408.468,187295.41444585,0.0113447559674223,0.0126324033358623,2531.64370829153,1332.67573603175,736.034644742007,0.89806790250399,3.37921208026088,1.77884191662505,0.547900937160316,-0.434550564548508,0.982451501708824,-4.47899967112515,-4.37149007284709,-4.4739394954298,0.0114023079145171,1.10788126671962,0.102449422582703,-0.00506017569535544,NA,-0.0332601490158206,0.0281999733204652,-0.00116071940577729,0.00368797224386608
1999-09-01,170137,93185,54.7705672487466,102453,93185,224.8,264.7,476.6,411.4,1447.1,NA,39.1936877681731,14876295,7.041304,102.453,93.185,741.3,224.8,-186.6,93185,409.812,187058.497193754,0.0114367858394849,0.0125742664550383,2642.11249342705,1353.46416376026,751.13335622686,0.909539008130557,3.53113134803276,1.80887821732892,0.548544210516042,-0.455330737020878,1.00387494753692,-4.47092029059359,-4.37610289829317,-4.4710043975157,0.0114358239670797,1.09955054320841,0.094901499222531,0.0000841069221104718,NA,-0.0283624716366715,0.028446578558782,-0.00911432483189911,0.00807938053156398
1999-12-01,172442,94921,55.0451746094339,104592,94921,229,288.6,512.4,425.7,1512.8,NA,40.4829538131788,14926057,6.684519,104.592,94.921,801,229,-196.7,94921,418.368,190011.20578165,0.0115530846492145,0.0127301675038257,2748.28813012927,1455.1684242686,773.364791774212,0.907535949212177,3.61595533119168,1.91458237723726,0.547364999235123,-0.470160241701086,1.01752524093621,-4.46080280847491,-4.36378070830413,-4.46778768683935,0.0114726689321535,1.10960819832846,0.104006978535223,0.0069848783644435,NA,-0.0243320427299683,0.0313169210944118,0.00544728220855356,0.0101174821186802
2000-03-01,172944,95844,55.4190951984457,106542,95844,228.8,294.5,531.8,435.7,1522.1,NA,41.2278630836265,14991705,6.5651794,106.542,95.844,826.3,228.8,-206.9,95844,426.168,192247.815700513,0.0115359793966063,0.0128236125044158,2746.52625516464,1491.00232878427,786.191110554651,0.899588894520471,3.57159617803308,1.93890672223161,0.536877475549549,-0.485489290608399,1.02236676615795,-4.46228448444961,-4.35646708056811,-4.46444806865121,0.0115110473148886,1.11402656540465,0.107980988083107,0.00216358420160656,NA,-0.0161066428411635,0.0182702270427701,-0.000740208899196819,-0.00148167597469939
2000-06-01,174411,97433,55.8640223380406,105491,97433,230.4,305.9,555.3,454.4,1542.6,NA,42.2019752065197,15033309,6.1149445,105.491,97.433,861.2,230.4,-224,97433,421.964,188835.310428705,0.0116016374039807,0.012561127455619,2761.34788623977,1541.60041464391,813.403655845555,0.923614336768066,3.65576210292821,2.04093240181627,0.546018143727901,-0.530850973068793,1.07686911679669,-4.45660903531574,-4.37714835639601,-4.46182907728356,0.0115412341607287,1.08836951756517,0.0846807208875484,0.00522004196781545,NA,-0.0060418469538531,0.0112618889216685,0.0224294867929336,0.00567544913386531
2000-09-01,176367,100936,57.2306610647117,114682,100936,238.3,297.9,567.6,461.8,1562.1,NA,42.1446744934084,15084714,5.9630669,114.682,100.936,865.5,238.3,-223.5,100936,458.728,200385.593782199,0.0116917695622204,0.0132840167723563,2729.48096516605,1512.30124534358,806.910127209321,0.880138121065206,3.40528592106869,1.88673898257791,0.519479953262064,-0.487216825657034,1.0066967789191,-4.44887014094033,-4.32119371287009,-4.45761001635115,0.0115900301952267,1.14615894424738,0.136416303481059,0.00873987541082411,NA,-0.00954611014374319,0.0182859855545673,-0.0122388543425507,0.00773889437541264
2000-12-01,177440,101881,57.4171550946799,112084,101881,242.1,311.5,571.6,473.4,1580.6,NA,43.1474369728572,15136343,6.2439414,112.084,101.881,883.1,242.1,-231.3,101881,448.336,195209.950432367,0.0117227787451698,0.0128967710650034,2752.83579862781,1538.04206868798,824.492260578518,0.908970058170658,3.525480889333,1.96972806109703,0.539996788123193,-0.515907712073088,1.05590450019628,-4.44622142863791,-4.35077830398454,-4.45440506498015,0.0116272352667667,1.10918638602466,0.103626760995615,0.00818363634223918,NA,-0.00897324643711221,0.0171568827793514,0.00213812375383307,0.00264871230241326
2001-03-01,179005,103697,57.9296667690847,114823,103697,245.5,313.5,578.1,483.2,1663.8,NA,44.0928987391947,15216083,6.4588328,114.823,103.697,891.6,245.5,-237.7,103697,459.292,198211.04868029,0.0117641971327312,0.013026417421638,2872.10352276344,1539.10776589487,834.114931000897,0.903103036848018,3.62253207110074,1.94124870452784,0.534518345627618,-0.517535685359205,1.05205403098682,-4.4426945011432,-4.34077587410513,-4.4509961892539,0.011666938700419,1.11652403052141,0.110220315148774,0.00830168811070209,NA,-0.00710739124759731,0.0154090793582994,-0.00997840620878129,0.00352692749471384
2001-06-01,180066,105146,58.3930336654338,117263,105146,245.4,334.1,606.2,498.9,1718.2,NA,45.6686683497572,15262448,6.9327854,117.263,105.146,940.3,245.4,-253.5,105146,469.052,200816.762958172,0.0117979763141535,0.0131575722949669,2942.47428527952,1610.29482624161,854.382738287714,0.89666817325158,3.66313329865345,2.00468178368283,0.523182930677196,-0.540451804917152,1.06363473559435,-4.43982726101867,-4.33075784616912,-4.44738903896136,0.0117090990954917,1.12370492278375,0.116631192792243,0.0075617779426933,NA,0.00218922729359203,0.00537255064910127,-0.0127094505147891,0.00286724012453465
2001-09-01,180526,105625,58.5095775677742,119930,105625,250.5,324.2,584.9,512.8,1823,NA,48.0466479438789,15314614,6.8417923,119.93,105.625,909.1,250.5,-262.3,105625,479.72,204974.988686391,0.0117878256676923,0.0133842739155156,3115.72921183432,1553.76271337278,876.437706982248,0.880722087884599,3.80013341115651,1.89506378720921,0.522179604769449,-0.546777286750604,1.06895689152005,-4.44068800318005,-4.31367484961376,-4.44337761328093,0.0117561636110896,1.13848993245468,0.129702763667172,0.0026896101008802,NA,0.00324834776253508,-0.000558737661654879,0.00224533691126981,-0.000860742161385097
2001-12-01,181898,107482,59.089159858822,124554,107482,257.4,344.1,618,531.5,1845.6,NA,49.8516204068868,15372471,6.8614224,124.554,107.482,962.1,257.4,-274.1,107482,498.216,210789.932193297,0.0118327105642287,0.0137121697737011,3123.41553748535,1628.21742989524,899.488165460263,0.862934951908409,3.70441736114456,1.93109012958235,0.516643383592659,-0.550162981518056,1.06680636511071,-4.43688750092883,-4.28947153580742,-4.43876043095673,0.0118105694661377,1.16100835044538,0.149288895149306,0.00187293002789257,NA,0.00480420918117972,-0.00293127915328715,-0.00000554458285609641,0.00380050225121753
2002-03-01,184204,109464,59.4254196434388,124829,109464,262.8,360,630.6,552.7,1903.1,NA,51.7425439395618,15437809,6.4303951,124.829,109.464,990.6,262.8,-289.9,109464,499.316,210059.938573412,0.0119320040816673,0.0136068491696854,3202.50157494701,1666.96340714756,930.07336475919,0.876911615089442,3.81141401437166,1.98391399434426,0.526320005767891,-0.580594252938019,1.10691425870591,-4.42853107025231,-4.29718199759377,-4.43451307795584,0.0118608398061686,1.14720790366031,0.13733108036207,0.00598200770352353,NA,0.00992501897527196,-0.00394301127174843,0.022014597181682,0.00835643067651937
2002-06-01,187100,111751,59.7279529663282,120942,111751,263,366.2,630.7,583.2,2007.8,NA,54.2924256730176,15479344,6.4957638,120.942,111.751,996.9,263,-320.2,111751,483.768,202488.104804431,0.0120870755246476,0.0130811812699835,3361.57510894757,1669.06774883446,976.427235550465,0.924004894908303,4.15033652494584,2.06069851664434,0.543649021845182,-0.661887516330142,1.20553653817532,-4.41561853570475,-4.33658062587007,-4.43157510439327,0.0118957378796553,1.099652783402,0.0949944785231907,0.0159565686885141,NA,0.0261569631099175,-0.0102003944214034,0.0179731724381872,0.0129125345475636
2002-09-01,189666,114311,60.2696318791982,123723,114311,276.1,367.5,622.4,609.8,2127,27708,56.3552513450267,15529727,6.3121293,123.723,114.311,989.9,276.1,-333.7,114311,494.892,205282.488281968,0.0122130929925555,0.0132186797798807,3529.14052015991,1642.45237466211,1011.78650173649,0.923926836562321,4.29790742222545,2.00023439457498,0.557899501305335,-0.674288531639226,1.23218803294456,-4.40524670659508,-4.32612431491002,-4.42841158070877,0.0119334299165731,1.10770163082139,0.102287265798749,0.0231648741136885,NA,0.0227673583573935,0.000397515756295,0.00699320743629927,0.0103718291096717
2002-12-01,190589,115586,60.646731972989,124965,115586,286.4,381.4,639.7,627,2148.5,28180.8,59.0483848612608,15585184,6.1821898,124.965,115.586,1021.1,286.4,-340.6,115586,499.86,206053.971804544,0.0122288578691147,0.0132211446335535,3542.64760870694,1683.68511670964,1033.85620230824,0.924946985155844,4.29820349697915,2.04277197615332,0.572960428920098,-0.681390789421038,1.25435121834114,-4.40395672128789,-4.32593786483067,-4.42533736923242,0.0119701722516919,1.10450746702369,0.0993995044017542,0.021380647944536,NA,0.0184759100225812,0.00290473792195476,0.00666682889504292,0.00128998530719038
2003-03-01,191715,117252,61.1595336828104,127693,117252,290.9,386.1,632.9,648.5,2235.8,30750.4,61.0539098201585,15656558,6.1313195,127.693,117.252,1019,290.9,-357.6,117252,510.772,208786.745599222,0.0122450285688591,0.0133354180145612,3655.68516528503,1666.13435165285,1060.34163596357,0.918233575842059,4.37729554478319,1.99501930411221,0.569530044716625,-0.700116686114352,1.26964673083098,-4.40263525547667,-4.31733177466578,-4.42209720139543,0.0120090205222957,1.11045009789124,0.104765426729647,0.0194619459187511,NA,0.0242618504774752,-0.00479990455872419,0.00472860110141721,0.0013214658112144
2003-06-01,193173,118069,61.1208605757533,129477,118069,297.4,408,664.8,680.3,2357,33127.3,64.1194979716165,15699404,6.0546379,129.477,118.069,1072.8,297.4,-382.9,118069,517.908,211837.658665695,0.0123044798388525,0.0134933567328859,3856.29387053333,1755.21088854822,1113.04061099865,0.911891687326707,4.55100133614464,2.07141036631989,0.574233261505904,-0.739320497076701,1.31355375858261,-4.39779186837293,-4.30555780851598,-4.41860101960904,0.0120510797215795,1.11968031451354,0.113043211093064,0.0208091512361133,NA,0.0314291675253163,-0.0106200162892031,0.0100087575448601,0.00484338710374566
2003-09-01,195769,119985,61.2890702818117,131183,119985,309.7,427.3,681.5,707.6,2477.2,37544.2,69,15749578,5.7753979,131.183,119.985,1108.8,309.7,-397.9,119985,524.732,214039.794365962,0.0124301108258266,0.0135901923445798,4041.82995207734,1809.13170146268,1154.52885277326,0.914638329661618,4.7208860904233,2.11307867635288,0.590206048039761,-0.758291851840559,1.34849789988032,-4.38763345750356,-4.29840689752853,-4.41499519594663,0.0120946122281009,1.12365672319812,0.116588298418097,0.027361738443064,NA,0.0294066760644447,-0.00204493762138071,0.0143624781904928,0.0101584108693658
2003-12-01,200296,123298,61.5578943164117,134503,123298,321,448.3,713.1,740.2,2573.7,37187.4,71.6,15803193,5.6813793,134.503,123.298,1161.4,321,-419.2,123298,538.012,218498.377005304,0.0126744006733323,0.013826217081909,4180.94223101753,1886.67921945206,1202.44528865026,0.916693307955956,4.78372229615696,2.15868791030683,0.596640967115975,-0.779164776993822,1.3758057441098,-4.36817101477807,-4.28118870059079,-4.41098100108595,0.012143259933709,1.13859187379562,0.129792300495165,0.042809986307887,NA,0.0308663509267241,0.011943635381163,0.00523660527809379,0.0194624427254979
2004-03-01,204222,126281,61.8351597771053,137028,126281,323.5,470.1,739.2,769.2,2632.3,33218.9,71.3,15868106,5.4374991,137.028,126.281,1209.3,323.5,-445.7,126281,548.112,221602.079616094,0.0128699669639212,0.0139652507751142,4256.96320586628,1955.68347257307,1243.95247424395,0.921570773856438,4.80248562337624,2.20630090200543,0.590207840733281,-0.81315497562542,1.4033628163587,-4.35285882428328,-4.27118312234457,-4.40678706472371,0.0121942949370743,1.14522822739473,0.135603942379142,0.0539282404404258,NA,0.0420404487890665,0.0118877916513593,0.00846090881012006,0.0153121904947806
2004-06-01,205404,127401,62.0245954314424,142774,127401,329.4,488.8,787.8,799.2,2663.1,32250.9,70.6,15907206,5.4631942,142.774,127.401,1276.6,329.4,-469.8,127401,571.096,230189.328937763,0.0129126384608334,0.0144707580286421,4293.61929969152,2058.21576282761,1288.52110109026,0.892326333926345,4.66313894686708,2.23535097426702,0.576785689271156,-0.822628769944108,1.39941445921526,-4.34954872158644,-4.23562535348818,-4.40165221338664,0.0122570718659,1.18060481222278,0.166026859898463,0.0521034918002012,NA,0.0476042652073818,0.00449922659281946,-0.00622718815623947,0.00331010269684118
2004-09-01,207829,129169,62.1515765364795,141689,129169,337.9,507.9,802.8,824.9,2727.8,32558.6,70.6,15961847,5.3705646,141.689,129.169,1310.7,337.9,-487,129169,566.756,227973.29994813,0.0130203603630582,0.0142823884947732,4388.94739604704,2108.87651294041,1327.2390596815,0.911637459506384,4.81300594965029,2.31263541982793,0.596200128450338,-0.859276302324104,1.45547643077444,-4.34124096493049,-4.24872807451861,-4.3970644892206,0.0123134331167866,1.15990303916967,0.148336414701992,0.0558235242901128,NA,0.0499824000870664,0.00584112420304646,0.0145016822852228,0.0083077566559524
2004-12-01,210683,131616,62.4711058794492,145706,131616,346.8,530.7,844,851,2793.5,33793.7,71.8,16018797,5.0685483,145.706,131.616,1374.7,346.8,-504.2,131616,582.824,233237.427045344,0.0131522360886401,0.0145602336458439,4471.66727829443,2200.53732145028,1362.22976689764,0.903298422851496,4.79304215337735,2.35868804304559,0.595033835257299,-0.865098211466927,1.46013204672423,-4.33116349005083,-4.22946118923768,-4.39203639022112,0.0123755021914795,1.1765367918458,0.162575200983432,0.0608729001702875,NA,0.0512373165687433,0.00963558360154417,0.00631405873485269,0.0100774748796626
