block,term,estimate,std_error,t_stat,p_value,lr_struct,sign_prior,prior_match
long_run,lincome,0.014600859635627503,0.03804250519902819,0.38380384149886343,0.7015844794109416,1.098058269315521,>0,TRUE
long_run,ln_hp_over_yd,0.0203256168583171,0.012249346507224762,1.6593225480501257,0.09882162239842965,1.5285888795036593,>0,TRUE
long_run,real_rate,-8.242524261054448e-4,4.4347775903894244e-4,-1.8586105149707541,0.0647427482775723,-0.06198793872930527,<0,TRUE
long_run,prime_age_share,0.4453687155659303,0.18855243571991726,2.3620416987213964,0.019261037132460447,33.49397317869527,>0,TRUE
long_run,cci_williams_lvl,0.0022216539318388046,0.0023420604826899184,0.9485894784780179,0.3441227825662776,0.16707957834621684,>0,TRUE
lambda,ecm_lag_M,-0.013296980719182604,0.010447673355052702,-1.27272171203093,0.20478605086791318,NA,<0,TRUE
