"window_end","horizon","target_date","actual_dlcons","forecast_dlcons","forecast_se","actual_lcons","forecast_lcons","spec_name"
2015-01-01,1,2015-04-01,0.0026387838266313,-0.00429285927231289,0.00572312199851104,9.61595968676492,9.60902804366598,"Spec6_Preferred"
2015-01-01,4,2016-01-01,0.00386268344003859,-0.0359879926475674,0.00572312199851104,9.62703047973885,9.54106901586622,"Spec6_Preferred"
2015-01-01,8,2017-01-01,0.000310795292557842,-0.111917808522143,0.00572312199851104,9.63320924557572,9.23115231498122,"Spec6_Preferred"
2015-04-01,1,2015-07-01,0.00570331868052776,-0.000287237555713306,0.00565199460343169,9.62166300544545,9.61567244920921,"Spec6_Preferred"
2015-04-01,4,2016-04-01,0.000897244943260489,-0.00278935211956932,0.00565199460343169,9.62792772468211,9.60468129719812,"Spec6_Preferred"
2015-04-01,8,2017-04-01,0.00152994757351266,-0.00604279386967237,0.00565199460343169,9.63473919314924,9.59235708290854,"Spec6_Preferred"
2015-07-01,1,2015-10-01,0.00150479085336386,0.00656864523062761,0.00557863982904723,9.62316779629881,9.62823165067608,"Spec6_Preferred"
2015-07-01,4,2016-07-01,0.00203000553007016,0.0284154205650684,0.00557863982904723,9.62995773021218,9.68314756670623,"Spec6_Preferred"
2015-07-01,8,2017-07-01,0.00301751524172644,0.0650306040247714,0.00557863982904723,9.63775670839096,9.8984455774613,"Spec6_Preferred"
2015-10-01,1,2016-01-01,0.00386268344003859,0.00191722706126868,0.00550640650512573,9.62703047973885,9.62508502336008,"Spec6_Preferred"
2015-10-01,4,2016-10-01,0.00294072007098478,0.0214053906771811,0.00550640650512573,9.63289845028317,9.66961892735087,"Spec6_Preferred"
2015-10-01,8,2017-10-01,0.00630087072096153,0.0347788253477199,0.00550640650512573,9.64405757911192,9.78980768299003,"Spec6_Preferred"
2016-01-01,1,2016-04-01,0.000897244943260489,0.0105135364551576,0.0054269640087675,9.62792772468211,9.63754401619401,"Spec6_Preferred"
2016-01-01,4,2017-01-01,0.000310795292557842,0.0317596884992051,0.0054269640087675,9.63320924557572,9.7125925291158,"Spec6_Preferred"
2016-01-01,8,2018-01-01,0.00211653371390952,0.0431137047672068,0.0054269640087675,9.64617411282583,9.87186111096172,"Spec6_Preferred"
2016-04-01,1,2016-07-01,0.00203000553007016,0.00826115011953268,0.00540993162943887,9.62995773021218,9.63618887480164,"Spec6_Preferred"
2016-04-01,4,2017-04-01,0.00152994757351266,0.0142208210539268,0.00540993162943887,9.63473919314924,9.6770182450833,"Spec6_Preferred"
2016-04-01,8,2018-04-01,0.00255947356622244,0.0145095244078694,0.00540993162943887,9.64873358639206,9.74003485310546,"Spec6_Preferred"
2016-07-01,1,2016-10-01,0.00294072007098478,0.0065314391442151,0.00535969882934024,9.63289845028317,9.6364891693564,"Spec6_Preferred"
2016-07-01,4,2017-07-01,0.00301751524172644,0.00486730756960264,0.00535969882934024,9.63775670839096,9.6543382538238,"Spec6_Preferred"
2016-07-01,8,2018-07-01,-0.00262925887424004,0.00313689649201942,0.00535969882934024,9.64610432751782,9.67189960909104,"Spec6_Preferred"
2016-10-01,1,2017-01-01,0.000310795292557842,0.00409097441320542,0.00529765570465053,9.63320924557572,9.63698942469637,"Spec6_Preferred"
2016-10-01,4,2017-10-01,0.00630087072096153,0.000872405748947111,0.00529765570465053,9.64405757911192,9.64011802013227,"Spec6_Preferred"
2016-10-01,8,2018-10-01,-0.00115999594047977,-0.0056361283816933,0.00529765570465053,9.64494433157734,9.62933231854021,"Spec6_Preferred"
2017-01-01,1,2017-04-01,0.00152994757351266,-0.000776647899819899,0.00524032840190943,9.63473919314924,9.6324325976759,"Spec6_Preferred"
2017-01-01,4,2018-01-01,0.00211653371390952,-0.00449457183729934,0.00524032840190943,9.64617411282583,9.62179741031949,"Spec6_Preferred"
2017-01-01,8,2019-01-01,-0.000999312088630688,-0.010660613820922,0.00524032840190943,9.64394501948871,9.58805819342838,"Spec6_Preferred"
2017-04-01,1,2017-07-01,0.00301751524172644,-0.00170086975671955,0.00517868577919742,9.63775670839096,9.63303832339252,"Spec6_Preferred"
2017-04-01,4,2018-04-01,0.00255947356622244,-0.00475640132849127,0.00517868577919742,9.64873358639206,9.62387531259461,"Spec6_Preferred"
2017-04-01,8,2019-04-01,-0.000600710546352801,-0.00861510609099601,0.00517868577919742,9.64334430894235,9.59291667816814,"Spec6_Preferred"
2017-07-01,1,2017-10-01,0.00630087072096153,0.00102242097088522,0.00513972745814187,9.64405757911192,9.63877912936185,"Spec6_Preferred"
2017-07-01,4,2018-07-01,-0.00262925887424004,-0.00204325817079963,0.00513972745814187,9.64610432751782,9.63458493902219,"Spec6_Preferred"
2017-07-01,8,2019-07-01,-0.00558461233269902,-0.000517678740898495,0.00513972745814187,9.63775969660965,9.61719788976025,"Spec6_Preferred"
2017-10-01,1,2018-01-01,0.00211653371390952,0.00184578866116897,0.00511171300888392,9.64617411282583,9.64590336777309,"Spec6_Preferred"
2017-10-01,4,2018-10-01,-0.00115999594047977,-0.00224485975308796,0.00511171300888392,9.64494433157734,9.64422055955782,"Spec6_Preferred"
2017-10-01,8,2019-10-01,-0.000681058957608727,0.00378201845725939,0.00511171300888392,9.63707863765205,9.64213146195342,"Spec6_Preferred"
2018-01-01,1,2018-04-01,0.00255947356622244,0.000270657805521944,0.00505058942550022,9.64873358639206,9.64644477063136,"Spec6_Preferred"
2018-01-01,4,2019-01-01,-0.000999312088630688,-0.00356081129825422,0.00505058942550022,9.64394501948871,9.64122973768917,"Spec6_Preferred"
2018-01-01,8,2020-01-01,-0.017680643359224,0.00244461995940091,0.00505058942550022,9.61939799429282,9.64546622248957,"Spec6_Preferred"
2018-04-01,1,2018-07-01,-0.00262925887424004,0.00114234034626314,0.00499930325723643,9.64610432751782,9.64987592673832,"Spec6_Preferred"
2018-04-01,4,2019-04-01,-0.000600710546352801,-0.00316264311246333,0.00499930325723643,9.64334430894235,9.64256459232599,"Spec6_Preferred"
2018-04-01,8,2020-04-01,-0.138590030065481,0.00158291866637224,0.00499930325723643,9.48080796422734,9.65329598465988,"Spec6_Preferred"
2018-07-01,1,2018-10-01,-0.00115999594047977,-0.00261262158212079,0.00496295990989364,9.64494433157734,9.6434917059357,"Spec6_Preferred"
2018-07-01,4,2019-07-01,-0.00558461233269902,0.00142476100186111,0.00496295990989364,9.63775969660965,9.63676381997579,"Spec6_Preferred"
2018-07-01,8,2020-07-01,0.0731272892111381,0.00896264632575261,0.00496295990989364,9.55393525343848,9.65256852131089,"Spec6_Preferred"
2018-10-01,1,2019-01-01,-0.000999312088630688,-0.00351752947860012,0.00491015414816308,9.64394501948871,9.64142680209874,"Spec6_Preferred"
2018-10-01,4,2019-10-01,-0.000681058957608727,0.00362871006655212,0.00491015414816308,9.63707863765205,9.6427151179781,"Spec6_Preferred"
2018-10-01,8,2020-10-01,0.0452070349225622,0.014348881195664,0.00491015414816308,9.59914228836104,9.67011763853298,"Spec6_Preferred"
2019-01-01,1,2019-04-01,-0.000600710546352801,-0.00341723513058386,0.00486516366739376,9.64334430894235,9.64052778435812,"Spec6_Preferred"
2019-01-01,4,2020-01-01,-0.017680643359224,0.00256400846069638,0.00486516366739376,9.61939799429282,9.648818827263,"Spec6_Preferred"
2019-01-01,8,2021-01-01,0.0136929067858915,0.0198152801910687,0.00486516366739376,9.61283519514693,9.6940609403272,"Spec6_Preferred"
2019-04-01,1,2019-07-01,-0.00558461233269902,0.00233568776763613,0.00482482198637884,9.63775969660965,9.64567999670999,"Spec6_Preferred"
2019-04-01,4,2020-04-01,-0.138590030065481,0.00225229864273568,0.00482482198637884,9.48080796422734,9.65459030776161,"Spec6_Preferred"
2019-04-01,8,2021-04-01,0.00898992302959378,0.0170806685716163,0.00482482198637884,9.62182511817653,9.71597118219909,"Spec6_Preferred"
2019-07-01,1,2019-10-01,-0.000681058957608727,0.00263521103269955,0.00486392591418034,9.63707863765205,9.64039490764235,"Spec6_Preferred"
2019-07-01,4,2020-07-01,0.0731272892111381,0.005196497789453,0.00486392591418034,9.55393525343848,9.64636369438058,"Spec6_Preferred"
2019-07-01,8,2021-07-01,-0.0494506669498289,0.0168249496952924,0.00486392591418034,9.5723744512267,9.70722671796464,"Spec6_Preferred"
2019-10-01,1,2020-01-01,-0.017680643359224,0.0010329141034345,0.00482973844851183,9.61939799429282,9.63811155175548,"Spec6_Preferred"
2019-10-01,4,2020-10-01,0.0452070349225622,0.00955847430086428,0.00482973844851183,9.59914228836104,9.64928275588323,"Spec6_Preferred"
2019-10-01,8,2021-10-01,0.0601991404445705,0.0203539447750052,0.00482973844851183,9.63257359167127,9.71312237457379,"Spec6_Preferred"
