"term","estimate","std.error","statistic","p.value"
"(Intercept)",2.73525608814474,0.0985616334193073,27.7517325276889,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166058126679927
"log_disposable_permanent_income_ratio",-0.0100166100810648,0.0509755055650004,-0.196498494130525,0.844220011202391
"housing_wealth_income_ratio",0.00513753255321114,0.00265955882009117,1.93172360558471,0.053393629590971
"illiquid_financial_income_ratio",-0.00153935495310742,0.00665349263299991,-0.231360435491061,0.817034799260278
"net_liquid_assets_income_ratio",0.0215752880707983,0.00476287248526742,4.529889922003,0.00000590144256215399
"real_mortgage_rate",0.0493209593831435,0.0290569804523543,1.69738763681989,0.0896233983821693
"credit_conditions_index",0.147601208344728,0.0500440768449705,2.94942414068254,0.00318366720348165
"cci_x_housing_wealth_income_ratio",0.00548718745757077,0.00149800349833591,3.66300042934901,0.000249278120774188
"cci_x_real_mortgage_rate",0.0554889961498253,0.0311251795909493,1.78276870620726,0.0746239618397635
