"term","estimate","std.error","statistic","p.value"
"(Intercept)",9.44015122855381,1.92397986420729,4.90657485775888,0.00000428224653788736
"credit_conditions_index",0.104723218148708,0.0305994051783105,3.42239391708627,0.000948064855163398
"real_mortgage_rate",-0.199677926709642,0.0297617428305766,-6.70921484156153,0.00000000189571499957911
"prime_working_age_share",11.3423867230207,4.35073370317364,2.6070055068521,0.0107462484450968
"first_home_buyer_share",-1.34879927475334,0.545692554802279,-2.47172013413679,0.0153941578573599
"cci_x_real_mortgage_rate",-0.106890326514178,0.0342443568854331,-3.12139973519688,0.0024431235013429
