"term","estimate","std.error","statistic","p.value"
"(Intercept)",-8.66088892843728,0.384089062395575,-22.5491683476198,0.0000000000000000000000000000000000000247625281843481
"lhouse_income_ratio",0.88721943170774,0.0263179772538242,33.7115357746128,0.000000000000000000000000000000000000000000000000000428393605925001
"credit_conditions_index",0.0335935258923155,0.00803852288116149,4.17906702374922,0.0000688389547690572
"first_home_buyer_share",0.237130940897002,0.148604934601686,1.5957137731166,0.114137930548239
"real_mortgage_rate",0.0105664907923484,0.00929331594505919,1.1369989845192,0.25862528255615
