"term","estimate","std.error","statistic","p.value"
"(Intercept)",-7.34684505532091,0.724309556000853,-10.1432391640464,0.00000000000000000000000355124814116584
"lhouse_income_ratio",0.798566012455661,0.0493634860340505,16.1772613041311,0.0000000000000000000000000000000000000000000000000000000000729687057746172
"credit_conditions_index",0.034601600494601,0.0158113136922609,2.18840769135694,0.0286399185298888
"first_home_buyer_share",0.0332589796924125,0.254990887095011,0.130432032576992,0.896224624722554
"real_mortgage_rate",-0.0086700033668794,0.0169423051634655,-0.51173693799209,0.60883513067822
