"window_end","horizon","target_date","actual_dlcons","forecast_dlcons","forecast_se","actual_lcons","forecast_lcons","spec_name"
2020-01-01,4,2021-01-01,0.0136929067858915,0.00302225688450161,0.00517619855967882,9.61283519514693,9.60235709098225,"Spec8_CCI_Interactions"
2020-01-01,8,2022-01-01,0.0189170452596095,0.00833012549855515,0.00517619855967882,9.65149063693088,9.6378653299572,"Spec8_CCI_Interactions"
2020-04-01,1,2020-07-01,0.0731272892111381,0.0206507136861367,0.00517619855967882,9.55393525343848,9.50145867791348,"Spec8_CCI_Interactions"
2020-04-01,4,2021-04-01,0.00898992302959378,0.0188350212648243,0.00517619855967882,9.62182511817653,9.56066635681493,"Spec8_CCI_Interactions"
2020-04-01,8,2022-04-01,0.0138864759168875,0.00742546193525032,0.00517619855967882,9.66537711284776,9.62414293247757,"Spec8_CCI_Interactions"
2020-07-01,1,2020-10-01,0.0452070349225622,0.00702098529244847,0.00517619855967882,9.59914228836104,9.56095623873093,"Spec8_CCI_Interactions"
2020-07-01,4,2021-07-01,-0.0494506669498289,0.0127941804637506,0.00517619855967882,9.5723744512267,9.5973089859384,"Spec8_CCI_Interactions"
2020-07-01,8,2022-07-01,0.00426375818649305,-0.00102876139638865,0.00517619855967882,9.66964087103426,9.63144688227028,"Spec8_CCI_Interactions"
2020-10-01,1,2021-01-01,0.0136929067858915,0.0412528168940925,0.00517619855967882,9.61283519514693,9.64039510525513,"Spec8_CCI_Interactions"
2020-10-01,4,2021-10-01,0.0601991404445705,0.00958705743909206,0.00517619855967882,9.63257359167127,9.64682191993938,"Spec8_CCI_Interactions"
2020-10-01,8,2022-10-01,0.00272886521546845,-0.00596046186921917,0.00517619855967882,9.67236973624973,9.63943662752394,"Spec8_CCI_Interactions"
2021-01-01,1,2021-04-01,0.00898992302959378,0.000894309126642865,0.00542884911453297,9.62182511817653,9.61372950427358,"Spec8_CCI_Interactions"
2021-01-01,4,2022-01-01,0.0189170452596095,0.00831131607171526,0.00542884911453297,9.65149063693088,9.63691040918609,"Spec8_CCI_Interactions"
2021-01-01,8,2023-01-01,-0.000902289187150629,-0.00347968236959937,0.00542884911453297,9.67146744706258,9.62895058028707,"Spec8_CCI_Interactions"
2021-04-01,1,2021-07-01,-0.0494506669498289,0.00890258735247151,0.005415470862518,9.5723744512267,9.630727705529,"Spec8_CCI_Interactions"
2021-04-01,4,2022-04-01,0.0138864759168875,0.0015373484110193,0.005415470862518,9.66537711284776,9.65842497852813,"Spec8_CCI_Interactions"
2021-04-01,8,2023-04-01,-0.00295094513243832,-0.00414755603069621,0.005415470862518,9.66851650193014,9.64484020586743,"Spec8_CCI_Interactions"
2021-07-01,1,2021-10-01,0.0601991404445705,0.00386948666114256,0.00637055273341456,9.63257359167127,9.57624393788784,"Spec8_CCI_Interactions"
2021-07-01,4,2022-07-01,0.00426375818649305,0.0157111333705547,0.00637055273341456,9.66964087103426,9.6089194180212,"Spec8_CCI_Interactions"
2021-07-01,8,2023-07-01,-0.00870455176861107,-0.00233724756784831,0.00637055273341456,9.65981195016153,9.633565914561,"Spec8_CCI_Interactions"
2021-10-01,1,2022-01-01,0.0189170452596095,0.0130884222119013,0.0070001298941725,9.65149063693088,9.64566201388317,"Spec8_CCI_Interactions"
2021-10-01,4,2022-10-01,0.00272886521546845,0.0134009792665076,0.0070001298941725,9.67236973624973,9.68511588365514,"Spec8_CCI_Interactions"
2021-10-01,8,2023-10-01,-0.00578503065892377,-0.006119175726193,0.0070001298941725,9.6540269195026,9.68552989914082,"Spec8_CCI_Interactions"
2022-01-01,1,2022-04-01,0.0138864759168875,0.014705830619095,0.00697965473991274,9.66537711284776,9.66619646754997,"Spec8_CCI_Interactions"
2022-01-01,4,2023-01-01,-0.000902289187150629,0.00822779940632061,0.00697965473991274,9.67146744706258,9.69993057068363,"Spec8_CCI_Interactions"
2022-01-01,8,2024-01-01,-0.000433469895900984,0.00237605997115424,0.00697965473991274,9.6535934496067,9.69572811440248,"Spec8_CCI_Interactions"
