"window_end","term","estimate","se","ci_low","ci_high"
2005-04-01,"real_rate",0.000535333615539213,0.000887095996409938,-0.00120337453742426,0.00227404176850269
2005-04-01,"ln_yp_over_y",0.162101344608924,0.0799743111729177,0.00535169471000574,0.318850994507843
2005-04-01,"networth_y",0.0110389174984297,0.00501079577922964,0.00121775777113963,0.0208600772257198
2005-07-01,"ecm_lag",-0.19056883740403,0.0737588684130814,-0.33513621949367,-0.0460014553143906
2005-07-01,"real_rate",0.000637020432944497,0.000846114402719448,-0.00102136379638562,0.00229540466227462
2005-07-01,"ln_yp_over_y",0.16729002054138,0.0821391782328337,0.00629723120502587,0.328282809877734
2005-07-01,"networth_y",0.0106725343289927,0.00464841232024688,0.00156164618130881,0.0197834224766766
2005-10-01,"ecm_lag",-0.211416918386464,0.0700755342661875,-0.348764965548192,-0.0740688712247367
2005-10-01,"real_rate",0.000643512749603586,0.00086167525421326,-0.0010453707486544,0.00233239624786158
2005-10-01,"ln_yp_over_y",0.181582486080688,0.080830438242427,0.0231548271255306,0.340010145035844
2005-10-01,"networth_y",0.00915540439245002,0.00420056048824159,0.000922305835496505,0.0173885029494035
2006-01-01,"ecm_lag",-0.251414028075844,0.0688254907110674,-0.386311989869536,-0.116516066282151
2006-01-01,"real_rate",0.0011693518765426,0.000819953732394998,-0.000437757438951594,0.0027764611920368
2006-01-01,"ln_yp_over_y",0.217835617523812,0.072415769758846,0.0759007087964736,0.35977052625115
2006-01-01,"networth_y",0.0110737950770585,0.00431201398906354,0.00262224765849401,0.0195253424956231
2006-04-01,"ecm_lag",-0.253881110408191,0.0690503685396927,-0.389219832745988,-0.118542388070393
2006-04-01,"real_rate",0.0010702368253728,0.000808028411592762,-0.000513498861349017,0.00265397251209461
2006-04-01,"ln_yp_over_y",0.229324368536459,0.0724936491774443,0.087236816148668,0.371411920924249
2006-04-01,"networth_y",0.00991707070936452,0.00415910425986931,0.00176522636002067,0.0180689150587084
2006-07-01,"ecm_lag",-0.247513313129034,0.077520322031416,-0.39945314431061,-0.0955734819474589
2006-07-01,"real_rate",0.000768254401753194,0.000871351488865315,-0.000939594516422824,0.00247610331992921
